Last Date Sold,Latitude,Longitude,Zip,Price,Price Per Sq. Ft.,Footage,Lot Area,Beds,Baths,Address,Listing URL,Short Address,City,State,Raw Property Details,Date Scraped,Broker Name,Status,Type,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Most Recent Date Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Broker Phone,Listed By,Lister Phone,Agent Name,Agent Phone,Agent Email,Co-Agent Name,Co-Agent Phone,Buyer Agent Fee,Association Name,Association Fee,Monthly HOA Fees,Year Built,Stories,Heating,Cooling,Fireplaces,Flooring,Foundation,Garage Capacity,Sewer,Subdivision,Zoning Desc.,Property Condition,Roof Type,Virtual Tour,MLS Source,Parcel Id,Favorite Count,Page Views,Tax Paid (Most Recent),Has Private Pool,Pool Features
12/12/2023,40.44417,-74.42294,8816,440000,347,1268,7686,3,2,"3 Stratford Rd, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/3-Stratford-Rd-East-Brunswick-NJ-08816/39058489_zpid/,,,,3 bds | 2 ba | 1268 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,399 ",580300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2023,40.328743,-74.610565,8536,999999,350,2856,8799,4,3,"49 Dogwood Dr, Plainsboro, NJ 08536",https://www.zillow.com/homedetails/49-Dogwood-Dr-Plainsboro-NJ-08536/55551878_zpid/,,,,4 bds | 3 ba | 2856 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,994 ",1071900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2023,40.56192,-74.35604,8820,786000,321,2452,9919,4,3,"166 Mundy Ave, Edison, NJ 08820",https://www.zillow.com/homedetails/166-Mundy-Ave-Edison-NJ-08820/39076662_zpid/,,,,4 bds | 3 ba | 2452 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,709 ",842200,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2023,40.470215,-74.40337,8816,500000,303,1650,0.4,3,2,"23 S Woodland Ave, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/23-S-Woodland-Ave-East-Brunswick-NJ-08816/39047232_zpid/,,,,3 bds | 2 ba | 1650 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,399 ",534400,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2023,40.304916,-74.62602,8550,886000,359,2470,0.47,4,3,"11 Yorktowne Ct, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/11-Yorktowne-Ct-Princeton-Junction-NJ-08550/39036142_zpid/,,,,4 bds | 3 ba | 2470 sqft,"Sun, 6/2/24",RE/MAX Homeland Realtors,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,500 ",923000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2023,40.503574,-74.38951,8817,400000,,,6510,3,1,"36 Gurley Rd, Edison, NJ 08817",https://www.zillow.com/homedetails/36-Gurley-Rd-Edison-NJ-08817/39067716_zpid/,,,,3 bds | 1 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,881 ",427600,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2023,40.504894,-74.39239,8817,520000,,,7405,4,2,"99 Old Post Rd, Edison, NJ 08817",https://www.zillow.com/homedetails/99-Old-Post-Rd-Edison-NJ-08817/61834318_zpid/,,,,4 bds | 2 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,534 ",554700,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2023,40.571712,-74.38832,8820,1360000,319,4268,0.51,5,6,"3770 Park Ave, Edison, NJ 08820",https://www.zillow.com/homedetails/3770-Park-Ave-Edison-NJ-08820/39075239_zpid/,,,,5 bds | 6 ba | 4268 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$8,140 ",1455700,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2023,40.590496,-74.3543,8820,890000,356,2502,0.3,4,3,"4 Quaker St, Edison, NJ 08820",https://www.zillow.com/homedetails/4-Quaker-St-Edison-NJ-08820/61834392_zpid/,,,,4 bds | 3 ba | 2502 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,331 ",953400,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2023,40.542847,-74.3526,8840,860000,334,2574,7501,4,4,"85 Blair Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/85-Blair-Ave-Metuchen-NJ-08840/39090882_zpid/,,,,4 bds | 4 ba | 2574 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,149 ",920900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2023,40.575485,-74.36518,8820,560000,317,1764,0.28,3,2,"20 Milton Ave, Edison, NJ 08820",https://www.zillow.com/homedetails/20-Milton-Ave-Edison-NJ-08820/39072973_zpid/,,,,3 bds | 2 ba | 1764 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,599 ",598900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2023,40.57715,-74.35879,8820,650000,242,2683,0.31,4,4,"125 Livingston Ave, Edison, NJ 08820",https://www.zillow.com/homedetails/125-Livingston-Ave-Edison-NJ-08820/39073862_zpid/,,,,4 bds | 4 ba | 2683 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,900 ",693100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2023,40.416496,-74.3764,8816,575000,335,1717,0.31,4,2,"5 Sanford Rd, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/5-Sanford-Rd-East-Brunswick-NJ-08816/39052741_zpid/,,,,4 bds | 2 ba | 1717 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,329 ",613300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2023,40.411026,-74.37693,8816,500000,275,1816,0.3,4,2,"35 Bartman Rd, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/35-Bartman-Rd-East-Brunswick-NJ-08816/39052799_zpid/,,,,4 bds | 2 ba | 1816 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,399 ",535400,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2023,40.477753,-74.39933,8816,700000,384,1821,0.46,5,2,"9 Mitchell Ave, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/9-Mitchell-Ave-East-Brunswick-NJ-08816/39061436_zpid/,,,,5 bds | 2 ba | 1821 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,183 ",748100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2023,40.2686,-74.61651,8550,1230000,319,3852,0.96,4,4,"6 Huntly Dr, West Windsor, NJ 08550",https://www.zillow.com/homedetails/6-Huntly-Dr-West-Windsor-NJ-08550/39038895_zpid/,,,,4 bds | 4 ba | 3852 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,468 ",1275600,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2023,40.581722,-74.3438,8820,855100,377,2268,0.46,3,2,"37 Utica Rd, Edison, NJ 08820",https://www.zillow.com/homedetails/37-Utica-Rd-Edison-NJ-08820/39080623_zpid/,,,,3 bds | 2 ba | 2268 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,115 ",914800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2023,40.402054,-74.408035,8816,620000,357,1736,0.34,4,3,"5 Van Wickle Rd, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/5-Van-Wickle-Rd-East-Brunswick-NJ-08816/39056373_zpid/,,,,4 bds | 3 ba | 1736 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,800 ",663300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2023,40.59648,-74.37599,8820,770000,,,0.46,4,3,"2 Julie Dr, Edison Twp., NJ 08820-1129",https://www.zillow.com/homedetails/2-Julie-Dr-Edison-NJ-08820/39069623_zpid/,,,,4 bds | 3 ba ,"Sun, 6/2/24",Keller Williams Elite Realtors,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,604 ",823500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2023,40.39389,-74.43319,8816,665000,322,2068,6534,4,3,"4 Berkshire Way, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/4-Berkshire-Way-East-Brunswick-NJ-08816/64643833_zpid/,,,,4 bds | 3 ba | 2068 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,934 ",711200,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2023,40.422215,-74.37592,8816,815000,,,6500,5,4,"8 Burnham Rd, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/8-Burnham-Rd-East-Brunswick-NJ-08816/39050702_zpid/,,,,5 bds | 4 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,872 ",871300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2023,40.420895,-74.37332,8816,250000,200,1248,5201,3,1,"16 Frederick St, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/16-Frederick-St-East-Brunswick-NJ-08816/39052171_zpid/,,,,3 bds | 1 ba | 1248 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,999 ",267300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2023,40.301575,-74.647606,8540,1250000,311,4014,10062,0,,"59 Renfield Dr, Princeton, NJ 08540",https://www.zillow.com/homedetails/59-Renfield-Dr-Princeton-NJ-08540/71832989_zpid/,,,,Studio | 4014 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,612 ",1303700,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2023,40.515057,-74.40544,8817,240000,333,720,5248,0,,"309 Poll Pl, Edison, NJ 08817",https://www.zillow.com/homedetails/309-Poll-Pl-Edison-NJ-08817/39063893_zpid/,,,,Studio | 720 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,024 ",510300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2023,40.551785,-74.32858,8840,520000,,,5201,5,3,"20 McGuire St, Metuchen, NJ 08840",https://www.zillow.com/homedetails/20-McGuire-St-Metuchen-NJ-08840/39195260_zpid/,,,,5 bds | 3 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,699 ",555800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2023,40.577587,-74.34926,8820,900000,338,2662,10298,5,3,"22 Highpoint Dr, Edison, NJ 08820",https://www.zillow.com/homedetails/22-Highpoint-Dr-Edison-NJ-08820/39073500_zpid/,,,,5 bds | 3 ba | 2662 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,378 ",961900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2023,40.41828,-74.43621,8816,1150000,,,0.52,5,4,"11 Troy Ct, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/11-Troy-Ct-East-Brunswick-NJ-08816/39053897_zpid/,,,,5 bds | 4 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,872 ",1229100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2023,40.333496,-74.58013,8536,889000,391,2272,0.29,5,3,"14 Rush Ct, Plainsboro, NJ 08536",https://www.zillow.com/homedetails/14-Rush-Ct-Plainsboro-NJ-08536/39154635_zpid/,,,,5 bds | 3 ba | 2272 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,312 ",950100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2023,40.305866,-74.623856,8550,1050000,356,2951,0.49,5,3,"2 Hereford Dr, Princeton Jct, NJ 08550",https://www.zillow.com/homedetails/2-Hereford-Dr-Princeton-Jct-NJ-08550/39036118_zpid/,,,,5 bds | 3 ba | 2951 sqft,"Sun, 6/2/24",Keller Williams Premier,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,525 ",1089800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2023,40.49959,-74.41249,8817,263000,316,832,5009,3,1,"16 Foyer St, Edison, NJ 08817",https://www.zillow.com/homedetails/16-Foyer-St-Edison-NJ-08817/39068467_zpid/,,,,3 bds | 1 ba | 832 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,850 ",281000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2023,40.59032,-74.34941,8820,923000,,,9430,4,4,"291 Mckinley Ave, Edison Twp., NJ 08820-1627",https://www.zillow.com/homedetails/291-McKinley-Ave-Edison-NJ-08820/39071971_zpid/,,,,4 bds | 4 ba ,"Sun, 6/2/24",Coldwell Banker Realty,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,514 ",986100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2023,40.593018,-74.355354,8820,615000,340,1809,7501,3,3,"18 Heather Dr, Edison, NJ 08820",https://www.zillow.com/homedetails/18-Heather-Dr-Edison-NJ-08820/39083522_zpid/,,,,3 bds | 3 ba | 1809 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,774 ",657100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2023,40.413074,-74.377846,8816,655000,316,2074,10332,4,3,"34 Central Ave, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/34-Central-Ave-East-Brunswick-NJ-08816/39052611_zpid/,,,,4 bds | 3 ba | 2074 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,834 ",699800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2023,40.378227,-74.5528,8852,612000,325,1884,0.51,3,2.5,"3 Marvin Rd, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/3-Marvin-Rd-Monmouth-Junction-NJ-08852/39170991_zpid/,,,,3 bds | 2.5 ba | 1884 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,628 ",653900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2023,40.37154,-74.551155,8852,999999,329,3042,10781,5,3,"57 Monica Way, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/57-Monica-Way-Monmouth-Junction-NJ-08852/55554119_zpid/,,,,5 bds | 3 ba | 3042 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,974 ",1068400,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2023,40.55645,-74.37317,8820,1200000,992,1210,8500,5,4,"40 Broad Ave, Edison, NJ 08820",https://www.zillow.com/homedetails/40-Broad-Ave-Edison-NJ-08820/39075808_zpid/,,,,5 bds | 4 ba | 1210 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$7,267 ",1307600,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2023,40.51512,-74.41704,8817,470000,356,1322,7501,3,2,"13 Price Dr, Edison, NJ 08817",https://www.zillow.com/homedetails/13-Price-Dr-Edison-NJ-08817/39064300_zpid/,,,,3 bds | 2 ba | 1322 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,499 ",501500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2023,40.50931,-74.40004,8817,105000,123,855,5985,0,,"18 Hillcrest Ave, Edison, NJ 08817",https://www.zillow.com/homedetails/18-Hillcrest-Ave-Edison-NJ-08817/39065824_zpid/,,,,Studio | 855 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,999 ",503200,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2023,40.574043,-74.35939,8820,550000,262,2100,9944,0,,"24 Library Pl, Edison, NJ 08820",https://www.zillow.com/homedetails/24-Library-Pl-Edison-NJ-08820/39073421_zpid/,,,,Studio | 2100 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,800 ",586900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2023,40.394405,-74.51932,8852,927500,344,2695,8555,5,4,"59 Yorktown Rd, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/59-Yorktown-Rd-Monmouth-Junction-NJ-08852/55553464_zpid/,,,,5 bds | 4 ba | 2695 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,533 ",989700,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2023,40.544254,-74.35877,8840,450000,211,2130,4965,0,,"84 Highland Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/84-Highland-Ave-Metuchen-NJ-08840/39089468_zpid/,,,,Studio | 2130 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,147 ",792800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2023,40.53324,-74.35598,8840,650000,,,4500,3,2,"52 Charles St, Metuchen, NJ 08840",https://www.zillow.com/homedetails/52-Charles-St-Metuchen-NJ-08840/39091648_zpid/,,,,3 bds | 2 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,300 ",693300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2023,40.397606,-74.42327,8816,620000,339,1828,5532,3,3,"30 Kentisbury Cir, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/30-Kentisbury-Cir-East-Brunswick-NJ-08816/39055591_zpid/,,,,3 bds | 3 ba | 1828 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,499 ",661300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2023,40.39616,-74.425415,8816,595000,273,2177,6838,0,,"13 Hyde Park Dr, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/13-Hyde-Park-Dr-East-Brunswick-NJ-08816/39055601_zpid/,,,,Studio | 2177 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,430 ",825500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2023,40.40089,-74.41883,8816,605000,181,3338,0.34,5,4,"17 Buffalo Run, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/17-Buffalo-Run-East-Brunswick-NJ-08816/39056303_zpid/,,,,5 bds | 4 ba | 3338 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,924 ",645300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2023,40.437996,-74.40472,8816,505000,342,1476,5502,4,2,"7 Valley View Rd, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/7-Valley-View-Rd-East-Brunswick-NJ-08816/39058825_zpid/,,,,4 bds | 2 ba | 1476 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,200 ",537400,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2023,40.41591,-74.39761,8816,500000,323,1548,0.34,3,2,"9 Barrie Rd, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/9-Barrie-Rd-East-Brunswick-NJ-08816/39060180_zpid/,,,,3 bds | 2 ba | 1548 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,200 ",712500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2023,40.5106,-74.399025,8817,225000,272,827,7000,0,,"80 Seymour Ave, Edison, NJ 08817",https://www.zillow.com/homedetails/80-Seymour-Ave-Edison-NJ-08817/39065873_zpid/,,,,Studio | 827 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,099 ",513100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2023,40.57164,-74.36954,8820,775000,329,2357,0.4,3,2,"15 Devon Rd, Edison, NJ 08820",https://www.zillow.com/homedetails/15-Devon-Rd-Edison-NJ-08820/39074719_zpid/,,,,3 bds | 2 ba | 2357 sqft,"Sun, 6/2/24",Coldwell Banker Realty,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,622 ",826700,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2023,40.414574,-74.40435,8816,510000,270,1890,0.37,4,2,"24 Stearns Rd, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/24-Stearns-Rd-East-Brunswick-NJ-08816/39060351_zpid/,,,,4 bds | 2 ba | 1890 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,499 ",543800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2023,40.40944,-74.38688,8816,113111,38,3000,0.32,0,,"10 Henrietta St, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/10-Henrietta-St-East-Brunswick-NJ-08816/72243662_zpid/,,,,Studio | 3000 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,500 ",865800,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2023,40.29614,-74.58179,8550,998000,369,2704,0.86,4,3,"16 Findley Ln, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/16-Findley-Ln-Princeton-Junction-NJ-08550/39037295_zpid/,,,,4 bds | 3 ba | 2704 sqft,"Sun, 6/2/24",Keller Williams Premier,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,500 ",1036100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2023,40.544468,-74.407135,8817,637000,273,2330,7501,4,3,"126 Moretti Ln, Edison, NJ 08817",https://www.zillow.com/homedetails/126-Moretti-Ln-Edison-NJ-08817/39062666_zpid/,,,,4 bds | 3 ba | 2330 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,800 ",681200,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2023,40.50178,-74.37499,8817,232000,,,,2,1,"288 College Dr, Edison Twp., NJ 08817-5998",https://www.zillow.com/homedetails/288-College-Dr-Edison-NJ-08817/72244193_zpid/,,,,2 bds | 1 ba ,"Sun, 6/2/24",Re/Max Lifetime Realtors,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,250 ",,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2023,40.529213,-74.36093,8840,580000,390,1488,0.33,3,1,"23 Herold Pl, Metuchen, NJ 08840",https://www.zillow.com/homedetails/23-Herold-Pl-Metuchen-NJ-08840/39090771_zpid/,,,,3 bds | 1 ba | 1488 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,949 ",616100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2023,40.581966,-74.358574,8820,1330000,,,0.62,5,5,"874 Grove Ave, Edison, NJ 08820",https://www.zillow.com/homedetails/874-Grove-Ave-Edison-NJ-08820/39073084_zpid/,,,,5 bds | 5 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$7,824 ",1401700,,"Tue, 12/26/23","899,901",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2023,40.553867,-74.36995,8820,685000,,,0.57,4,2,"26 Oak Hills Rd, Edison, NJ 08820",https://www.zillow.com/homedetails/26-Oak-Hills-Rd-Edison-NJ-08820/39074215_zpid/,,,,4 bds | 2 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,599 ",720600,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2023,40.573643,-74.37527,8820,1400000,,,0.89,5,6,"486 Plainfield Rd, Edison, NJ 08820",https://www.zillow.com/homedetails/486-Plainfield-Rd-Edison-NJ-08820/39074783_zpid/,,,,5 bds | 6 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$8,363 ",1495700,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2023,40.561497,-74.356544,8820,845000,352,2400,9300,3,2.5,"167 Mundy Ave, Edison, NJ 08820",https://www.zillow.com/homedetails/167-Mundy-Ave-Edison-NJ-08820/39076682_zpid/,,,,3 bds | 2.5 ba | 2400 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,187 ",971200,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2023,40.427246,-74.38626,8816,490000,,,1412,3,1,"15 Douglas Rd, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/15-Douglas-Rd-East-Brunswick-NJ-08816/39050540_zpid/,,,,3 bds | 1 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,900 ",522300,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2023,40.411205,-74.37382,8816,441000,,,6000,3,1,"28 Old Stage Rd, East Brunswick, NJ 08816",https://www.zillow.com/homedetails/28-Old-Stage-Rd-East-Brunswick-NJ-08816/39052583_zpid/,,,,3 bds | 1 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,999 ",470100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
